Seria 1, Seria 2, Seria 3, Seria 4
2.264646902651889704e+01,2.803468388240690246e+01,2.884338719057490508e+01,3.294058650394342891e+01
1.483064680856031536e+01,2.767540288165601226e+01,2.451115531243060985e+01,3.192905957570038922e+01
4.566417090637489906e+00,9.294319028659533188e+00,2.618220422804582626e+01,4.672960293466078951e+01
2.291518712680765546e+01,2.611980228927142633e+01,2.622418100717392520e+01,3.501580501612074414e+01
1.647058951131166182e+01,2.393086957831955175e+01,2.672800836708679739e+01,4.117660797552068175e+01
2.354810712453350519e+01,3.308059309974090922e+01,2.668780143961609852e+01,4.687592451538980498e+01
2.452148729450347275e+01,3.394321103814385765e+01,2.731274610427854199e+01,3.808384586085904999e+01
7.444818911683823259e+00,6.858017344177653740e+00,2.539658952034762507e+01,2.690861629406449396e+01
2.102179401238780798e+01,3.049339109598066955e+01,2.654861737816183265e+01,2.391664381267165851e+01
9.581092424428931054e+00,2.300341746275530497e+01,2.618532588839723374e+01,2.789218700667582596e+01
4.095302905560288531e-01,3.493218024061992111e+01,2.376947073374997643e+01,2.427120901712124379e+01
9.214648101772541011e+00,2.413567882353065386e+01,2.845614297647132318e+01,3.419756234312639265e+01
2.910744165972237063e+00,3.342989991002444583e+01,2.737674454919940104e+01,2.168770542929189915e+01
2.195392050532469597e+01,1.624992297662541318e+01,2.413076300364850724e+01,4.598174412647113485e+01
1.458654022662865479e+01,2.635023062577009512e+01,2.890693248222098433e+01,3.355480641962243737e+01
8.085120074826084746e+00,3.316236283409244834e+01,2.576460556587556638e+01,4.767013349549703349e+01
1.323550468693370163e+01,2.746469574830997828e+01,2.697113350387172304e+01,2.944364683544761974e+01
2.485256979219106555e+01,2.838656278353582962e+01,2.591473401326875603e+01,3.354982727998465464e+01
1.515498383841787167e+01,1.868642647451207495e+01,2.899614085508977013e+01,4.384210131399744625e+01
2.182000446117869785e+01,2.721589169323725343e+01,2.704941209415659387e+01,2.665908837832400735e+01
1.434221713647104712e+00,3.031445001047858057e+01,2.673827855126550546e+01,3.606394823282493434e+01
1.171113136360142981e+01,2.157104084851160053e+01,2.769357433423853720e+01,1.569700038577764190e+01
8.055869405512833481e+00,2.114028511361100016e+01,2.606263730369029119e+01,4.441489598189578203e+01
3.588820542233542188e+00,2.317512945358197385e+01,2.845363862487051065e+01,4.036052873390570994e+01
1.427016920903315089e+01,2.029915451200495724e+01,2.502835430064775579e+01,2.330747469701098851e+01
2.439319098906177885e+01,2.244124926313671153e+01,2.892426295925694646e+01,3.148119348555194819e+01
1.296590277054177598e+01,2.263579990601635217e+01,2.719694117302503855e+01,5.415415699848580289e+01
6.827887176498431687e-01,1.200810869230908473e+01,2.564566259382571189e+01,4.003875743992566782e+01
1.710634076762626421e+01,2.259743585470497251e+01,2.478035481918938032e+01,2.264336070909866905e+01
3.168582456380378165e+00,2.471328801583907619e+01,2.823600085605576382e+01,2.151710019376804794e+01
1.676261286626193225e+01,3.479144007667098037e+01,2.675874793422918430e+01,3.006693741722330060e+01
1.874280438477916277e+01,1.514408848605888203e+01,2.888861580323590772e+01,3.472605771439365441e+01
2.087698896602933729e+01,2.236236886443877125e+01,2.651048479105339339e+01,2.352524358182186859e+01
2.403889344842613518e+00,2.605769359443815958e+01,2.546238908423151770e+01,3.872550643151571137e+01
2.336257559380721105e+01,2.322458805669968029e+01,2.680626171467562813e+01,4.940321812589625239e+01
1.370253467451300011e+01,3.238996432948521687e+01,2.503056012760856675e+01,4.873911732007111652e+01
2.269256554994816355e+01,2.607158438149505386e+01,2.627155514789478730e+01,2.681127194080911025e+01
1.250650085537112233e+01,3.080091056686112694e+01,2.658324976359989833e+01,2.067985246848317615e+01
2.739093089507233181e+00,2.322774004384989865e+01,2.699889219933600515e+01,4.738853111274507057e+01
7.700177167263541733e+00,3.707098758497176760e+01,2.743396148797984679e+01,3.458707018471351091e+01
1.938137847353062071e+01,2.395475016040842320e+01,2.540647914824274878e+01,4.372172069683564644e+01
8.799414877554431413e+00,2.532168098528232392e+01,2.733427745556734223e+01,3.105522739270427834e+01
2.368569731260744504e+01,2.981513150078658114e+01,2.732814117593939685e+01,4.159444511204946338e+01
9.807148708357804612e-01,3.049511037663373969e+01,2.863912115566136762e+01,3.547418867282929966e+01
3.337996185113573100e-01,1.863948015258611690e+01,2.630026680581849519e+01,2.531704777810448093e+01
2.257686475760339206e+01,1.918470893864073190e+01,2.529980801636517285e+01,2.428345565439374809e+01
1.880320811124068925e+01,2.736408584819958634e+01,2.555843414176114692e+01,3.630712625216845169e+01
2.147828420318207421e+01,2.086805903044093924e+01,2.817683264698759515e+01,3.367019797852789509e+01
1.853067575026799219e+01,2.218438313219457569e+01,2.830817473316761479e+01,2.946523314529244431e+01
9.876132741176762764e+00,2.777758518833145374e+01,2.434281214464724030e+01,4.396870398851849160e+01
1.400193767195181493e+01,2.503713600455734678e+01,2.728329509982190970e+01,4.001355130989207964e+01
3.821418979502571922e+00,2.990286946368329879e+01,2.731775010929126069e+01,3.315028505364011124e+01
1.716754400547257831e+01,3.035954280041433151e+01,2.769195881670380999e+01,3.166780661401647734e+01
1.042236825653300158e+01,2.344903117446307306e+01,2.608569296611167587e+01,2.043044247114561074e+01
2.239617407100099911e+01,2.071047932109325984e+01,2.919183224425386314e+01,3.409319519295944900e+01
2.232891905383092990e+01,2.401787396393391560e+01,2.727913809121312028e+01,2.753636474288654767e+01
1.450178837730393688e+01,1.867860480418631042e+01,2.669846408860264830e+01,4.165380551711510293e+01
1.676967667366727355e+01,2.289722088141558842e+01,2.345872256325964855e+01,1.786306682021898951e+01
8.647941564870020414e+00,2.394777424915965369e+01,2.741311105589556618e+01,1.750728473254832451e+01
3.468975336566032297e+00,3.233095673485649257e+01,2.873380098568757290e+01,2.268877519947514543e+01
1.944152970565336247e+01,1.420030388468801519e+01,2.587444443614761624e+01,4.200856773875708683e+01
4.818359345455336396e+00,1.388278445157319929e+01,2.862788540802832671e+01,3.425349904486858321e+01
1.649192015418664070e+01,2.945880869696391713e+01,2.633769421256748799e+01,4.229285907680885259e+01
1.745437808566974169e+00,2.509799615336565282e+01,2.939049125967986242e+01,1.675003970708686296e+01
4.500197659599503019e+00,2.302643414796125754e+01,2.698179522101237993e+01,2.582846742145881791e+01
7.129546064525035476e+00,2.460197794909064584e+01,2.729175978016721871e+01,2.980203626158216679e+01
1.537451983617422435e+01,2.999229655819577545e+01,2.859171075853392807e+01,2.869151565528484937e+01
4.479242137724775752e+00,2.855940990594756812e+01,2.799194917224065904e+01,4.278555257688272206e+01
1.291778385026975329e+01,2.062300074836472064e+01,2.961277025216475067e+01,1.782436668117515666e+01
1.215142733616744763e+01,2.753051615741019376e+01,2.733681234261914383e+01,3.016297553613206972e+01
9.844778419406813308e-01,1.951042349975021040e+01,2.825945165396375458e+01,3.122251039083844759e+01
1.316004931562095948e+01,3.320338477051862469e+01,2.632214898506302347e+01,4.599769836152157154e+01
8.242549201626491850e+00,2.789593965840395740e+01,2.769806048242547547e+01,3.247657215892891003e+01
1.461549323904477760e+01,3.313969191858096508e+01,2.892339099664326696e+01,2.751210838429468453e+01
1.491523773442619216e+01,2.894268023102973331e+01,2.755464704191934189e+01,4.149527408747726298e+01
2.260044859222827185e+01,1.953757351280821908e+01,3.124031116586452583e+01,2.847244780283857679e+01
3.870568091676629408e+00,3.025659954918650385e+01,2.606263283143530884e+01,4.833506712193420185e+01
1.096973081207481826e+01,2.025935127756110887e+01,2.830136099879253919e+01,3.863791439333427746e+01
9.720078939264469753e+00,2.130283615977248957e+01,2.756560580763127533e+01,2.547050908384426648e+01
1.450585177048001562e+01,2.828638597188176362e+01,2.492420265407146474e+01,5.099873673862678913e+01
1.334477580750289327e+01,2.530317297126476461e+01,2.801562592509504412e+01,4.627952336546375278e+01
1.478858854704789749e+01,2.639179156568350848e+01,2.623279313046871053e+01,2.607682911668661774e+01
9.359615165944978443e+00,3.187819732197803901e+01,2.655560172499536620e+01,2.759725120280607058e+01
1.055809468150846975e+01,2.813182130084548760e+01,2.703195059403860512e+01,3.312266053224066553e+01
5.417793155923275705e+00,3.153516353443229647e+01,2.859225850095797128e+01,5.325500499522782150e+00
1.140436311181339057e+01,2.530782044206353376e+01,2.678836976168672024e+01,3.891200028290730017e+01
7.225502268992115340e+00,2.480597986526540666e+01,2.731680386451110820e+01,3.614315982387790882e+01
1.421065782282777690e+01,3.879851251232688014e+01,2.589591307353699889e+01,3.383807295573082996e+01
4.726573409388381997e+00,2.223433091864994182e+01,2.729031438223424999e+01,3.207187990264655753e+01
1.489496908078989179e+01,3.238034984288152884e+01,3.049667099232904022e+01,2.275194907566301339e+01
1.653415938703797750e+01,3.276155629450188655e+01,2.547556840763828134e+01,3.451329635363376269e+01
2.082201561919982069e+01,1.829333161747518588e+01,2.737172187126552458e+01,3.704449518846034550e+01
2.299881221638044337e+01,2.331744868365323953e+01,2.783784469168269382e+01,2.732171958970902637e+01
1.698220466879557122e+01,2.800505158304419595e+01,2.430929131984263236e+01,3.012172507959063950e+01
1.191382343754876771e+01,2.954384588131382827e+01,2.543377658769583860e+01,3.693965073993178549e+01
1.243439790117138521e+01,3.239093492077478942e+01,2.603314523133756353e+01,2.345717021918692780e+01
1.160912985589787816e+01,2.858257058554298879e+01,2.790570157543733743e+01,4.041160379366206712e+01
5.871704805825387119e+00,2.478025744773167105e+01,2.861502376225836031e+01,1.698478429527552791e+01
1.258744150581195242e+01,2.359909533384193736e+01,2.730084781720362486e+01,2.273737654279455001e+01
2.088143463580204795e+01,2.405515885271048759e+01,2.756576185336994556e+01,2.970039957279687215e+01
9.561113133856638413e+00,2.666674639387300516e+01,2.706169378694165673e+01,3.327897910348454502e+01
7.616248746734758157e+00,2.388253478548888253e+01,2.681352148212090114e+01,2.553194148972088939e+01
1.090870692053425550e+01,2.439799417209494337e+01,2.944690881723809994e+01,3.731443321552842463e+01
2.189571177679739833e+01,2.412676563540382801e+01,2.739578101683428457e+01,4.539703388998054834e+01
1.834279709265405245e+01,2.311644562462149821e+01,2.640030944184458050e+01,2.149788172175470180e+01
7.764924202961440258e+00,1.790747248002467984e+01,2.789496441486652500e+01,3.280081054828725229e+01
2.093554054705418466e+01,3.009013674610276112e+01,2.628366233815615871e+01,2.274985130642541264e+01
8.687080088153054103e-02,2.762718800236387295e+01,2.888999257340168469e+01,2.962541069511505043e+01
6.022143008173300061e+00,3.408526611064768019e+01,2.581842136048422631e+01,4.716244327787353541e+01
1.288562858856650806e+01,3.665842427395146785e+01,2.628848118326765260e+01,2.646392581415990009e+01
1.659248947968999488e+01,2.765096519723731205e+01,2.479566100172793242e+01,4.168631456235531374e+01
1.523418454641731756e+01,1.970749436014278899e+01,2.673411733600882556e+01,3.825707000584479545e+01
6.720617583497342729e+00,1.941444474606787196e+01,2.537599868461498787e+01,2.206113469024518636e+01
2.456102766959745054e+01,2.656798373546659775e+01,2.802779626967597437e+01,3.703537039474623782e+01
1.427909849050013946e+01,2.651674675335119247e+01,2.507251605215463286e+01,3.979489441880832601e+01
2.086305036732727558e+01,3.129218142917002865e+01,2.715007950739779119e+01,3.907295241032101529e+01
9.244359924003317630e+00,2.064041599176333364e+01,2.753962150491919658e+01,3.292412377276716029e+01
2.445068571626246268e+01,1.557214520976583572e+01,2.607629639397936216e+01,2.307554316375696857e+01
1.253201044972985478e+01,1.390680198092865893e+01,2.814257766408235284e+01,3.105621992200527970e+01
1.037352477284124141e+01,3.060729075110864272e+01,2.831319202673203606e+01,2.376980695918637565e+01
2.361628832255556887e+01,1.203978265657181623e+01,2.841397770693505365e+01,4.528300074114103069e+01
7.176598411635787267e-01,1.715287244169674352e+01,2.648278198449596843e+01,4.343481043724610657e+01
1.309691446731460829e+01,1.937141801245113726e+01,2.836629882991003981e+01,3.113992104951605100e+01
2.309458112495355042e+00,1.732819820471187100e+01,2.592877346408445760e+01,3.097768636930989672e+01
1.306899649338463476e+01,2.553454132392770859e+01,2.598850335079392693e+01,2.382545546139231618e+01
1.064003458561451687e+01,1.241135094384577009e+01,2.742518198269349838e+01,5.002200769427592775e+01
1.207846834114087553e+00,1.472276304612677222e+01,2.674010148669182740e+01,3.505586558547915388e+01
3.428197072126745848e+00,2.544211554630904715e+01,2.752071071948203951e+01,2.611067066697524197e+01
1.371313742843878458e+01,3.014992057596388264e+01,2.835932979767003914e+01,3.938600605247373210e+01
2.045581955558687071e+01,1.922857245919690072e+01,2.544797855016825849e+01,3.431184866064229766e+01
2.029096962679359351e+01,2.086871413301386369e+01,2.659657394120109686e+01,2.379429741280974397e+01
3.313251487234056381e+00,1.784733376481426248e+01,2.642078114072232964e+01,2.307769949730037240e+01
1.709633782245950639e-01,2.305320925135572452e+01,2.761860899512546652e+01,2.973690579658702049e+01
2.016997841846837147e+01,2.484389215235853854e+01,2.746921728120471329e+01,3.506152467862671784e+01
1.950024020440822881e+01,2.098108496658563027e+01,2.595824915947439493e+01,5.082339096694180114e+01
2.872572142428020392e+00,3.286364836592697714e+01,2.852333243674313223e+01,2.394067321776712021e+01
1.782043516002996952e+01,2.540457504332051286e+01,2.494354522257000184e+01,1.140968634399326476e+01
2.449244370618396616e+01,2.637243143860577632e+01,2.979084944684925773e+01,3.005254465031691069e+01
3.007451338808633690e+00,2.904584519781315421e+01,2.594370862601065753e+01,3.464341883811133016e+01
4.832252662171515389e+00,2.707035656763797249e+01,2.636055014183707002e+01,2.331722702420285742e+01
3.903401818347310037e+00,2.794551065195318529e+01,2.583569508467852671e+01,3.654896579369553677e+01
1.287891492130842330e+01,2.673166101853098553e+01,2.561762913567135769e+01,2.183868655674514514e+01
2.966268288040499357e+00,3.372207377848141618e+01,2.613144325051733574e+01,3.241435412868248278e+01
2.495349873447942102e+01,2.471879816391836471e+01,2.624005351569812206e+01,3.154054548794549007e+01
1.326282497774740321e+01,2.826775316479443489e+01,2.525842737550456718e+01,2.690394947094445399e+01
7.073544398115055865e-01,2.631892631571162511e+01,2.808816022762273690e+01,3.660952101877987985e+01
3.036552717462784212e+00,2.502051178957733768e+01,2.592769610276240400e+01,3.338453539423331762e+01
1.058998786437878792e+01,2.459775935823034843e+01,2.690374377527492555e+01,3.896955469639770797e+01
3.567333668322716811e+00,2.525438860878598391e+01,2.664082587325080098e+01,3.584591358484792067e+01
8.132538446464229409e+00,1.165476453253990385e+01,2.789615509900171020e+01,4.703707940462612669e+01
2.232538927021135322e+00,1.131390457773078495e+01,2.625447151646410759e+01,3.428281134718483258e+01
9.888354628584734130e+00,2.635020039713741369e+01,2.734203768148889324e+01,2.336015821115285007e+01
2.295883901838678298e+01,2.537701022676686691e+01,2.663578826692734225e+01,3.358959711055335617e+01
1.083243288387403780e+01,2.594893877001971205e+01,2.792081552654710563e+01,3.637396162542420797e+01
8.982668439392263338e+00,1.506875772871787333e+01,2.921290440356252205e+01,1.755118429174827810e+01
2.402421550280194040e+01,2.827509114053121309e+01,2.652392272706994447e+01,2.702569420921830101e+01
1.703316647078064960e+01,2.565793025914759085e+01,2.806545589314264433e+01,4.936965732176702204e+01
1.082567072894864779e+01,2.557003756329033450e+01,2.712112497587999016e+01,3.336939236336510817e+01
1.392054039960611078e+01,2.891639215183362666e+01,2.529706093657599197e+01,2.373460568029728890e+01
9.438801900022298241e+00,3.590030045153207539e+01,2.373839236561419952e+01,3.360734809284096514e+01
5.469257589488493387e+00,3.406318646591358856e+01,2.674351959775801646e+01,2.528077565431592433e+01
8.724172110133080693e+00,2.606594595900478595e+01,2.784285546879903706e+01,2.606774050598254888e+01
1.781464430992722825e+01,2.695921419705178579e+01,2.736396221577181365e+01,5.015480482309131105e+01
1.195286532400747426e+01,1.922818172733607867e+01,2.562925756677299560e+01,3.904357087086813038e+01
1.817744211481173267e+01,2.114961105127298069e+01,2.928835332201927244e+01,4.541472626758019260e+01
4.285659433511954219e+00,3.255176530981125893e+01,2.732975814120410618e+01,2.531937230348991363e+01
4.204920249280930111e-01,3.404534277149152643e+01,2.695283883246529655e+01,2.354471950904657973e+01
1.126467712639365182e+01,2.319722949307891113e+01,2.602561200842633582e+01,2.667235260013558573e+01
1.338966851844411554e+00,2.290586838883232446e+01,2.733836851844861826e+01,3.208924495179749670e+01
4.347932462380351915e+00,1.803347924193819196e+01,3.019507363057342886e+01,3.176945360752632297e+01
1.535428227428264902e+00,2.787021489392263973e+01,2.760642058114169117e+01,3.770224872302034669e+01
8.643797942091982378e+00,1.864366730750747791e+01,2.523964217944127242e+01,4.100317017044757506e+01
3.236677037325224937e+00,1.967656316568975683e+01,2.600708511977471105e+01,3.773831305301933270e+01
1.291346251348089957e+01,3.662214696488496202e+01,2.681552837498890440e+01,4.969763273614542243e+01
7.400023533409577858e+00,3.031115366934572819e+01,2.784094352455417365e+01,2.857311533950662508e+01
2.125657309109822535e+01,1.707013889653395111e+01,2.872961723131781753e+01,1.445837411416923857e+01
3.018157190393358391e+00,1.135026789701627159e+01,2.813110054585304454e+01,4.096451723364307895e+01
7.177823089029910619e+00,2.647685641031370807e+01,2.579019225006139493e+01,3.847034717019602112e+01
1.063551099071904815e+00,2.278509795326294807e+01,2.614553732454388424e+01,1.669563944242085540e+01
6.854976862996456255e+00,3.580095007255340533e+01,2.789620860250592571e+01,3.619166878408297094e+01
2.282558557056033877e+01,2.717522708937993769e+01,2.717638907689544681e+01,2.708031643253864473e+01
1.865631657856016545e+01,3.038201440388538543e+01,2.736412829802799251e+01,2.405098468348566598e+01
4.189658985866692831e+00,2.106043976917096217e+01,2.500575863609874006e+01,3.567227045806575347e+01
1.295002896448749219e+01,3.316395137165612539e+01,2.718277851594761430e+01,1.682578893391122676e+01
4.543825844939536118e+00,2.750661729773270991e+01,2.838875186078075430e+01,3.822746482816210545e+01
2.095610638574616047e+01,2.583883010938068026e+01,2.473808307716425148e+01,2.247860267351209274e+01
1.286466224945289127e+01,2.625291477350008051e+01,2.662273394400882509e+01,3.927955562578809179e+01
5.692939377877658913e+00,3.334374136395216226e+01,2.530382631472869193e+01,4.612309676795123892e+01
2.381649781525902654e+01,3.239975351374954471e+01,2.528652000030876223e+01,3.674715152401205387e+01
2.330299462403919009e+01,2.572795905704653308e+01,2.553034043388024443e+01,4.411503773329909706e+01
8.953900817678803747e+00,2.503877263617446047e+01,2.644921366422970621e+01,3.431320291431934066e+01
1.396224796185004102e+01,3.000191614911728166e+01,2.669117534065989972e+01,2.537440329359466773e+01
1.905643259342187923e+00,3.416781124037623130e+01,2.767903036213793655e+01,2.492415857620462916e+01
1.720668156477415423e+01,3.307393470280446479e+01,2.782935764857966277e+01,3.536160983775965150e+01
2.012277795802344826e+01,3.151618879780084370e+01,2.691677108815951414e+01,3.384843522764001023e+01
1.746799614866279882e+01,2.618400864691193419e+01,2.770030532890898201e+01,2.738554442962833235e+01
1.680686470647511754e+01,2.558231513164576043e+01,2.436436339005439322e+01,2.611466195931812706e+01
6.275420471735013273e+00,2.957052527120134755e+01,2.711691500510960395e+01,3.440297408455140271e+01
9.383470863804355133e+00,2.431636815226162440e+01,2.544518946751773925e+01,5.623562975465427627e+01
4.385576188255879693e+00,1.582781083838516345e+01,2.833710100029083989e+01,1.877282152445849306e+01
1.386307891065735376e+01,2.537873374586565234e+01,2.726194603043902376e+01,3.397433554595791350e+01
6.563758212079679133e+00,2.492225409277144976e+01,2.778890825615162541e+01,3.545536586548002589e+01
1.677795285889344257e+01,2.434656170072256387e+01,2.705569137214490993e+01,1.509238940116885885e+01
7.339658220073896899e+00,2.311911298271589388e+01,3.174963026658241461e+01,3.118274756042620410e+01
1.413840365723470782e+01,1.680813806392098897e+01,2.547031138420833685e+01,3.074421656463846020e+01
1.991413294324924266e+01,2.805794995226712985e+01,2.539189625980780107e+01,4.040922702642630782e+01
1.467905882478958901e+01,3.448924546170601246e+01,2.653476577921854229e+01,1.955207397416106119e+01
1.659305559831373245e+01,2.998918871828048793e+01,2.769225807107445902e+01,4.023155399985836311e+01
1.504154566953558314e+00,2.635404233040254951e+01,2.565543942358088003e+01,2.594273847403605870e+01
1.656500392739598837e+01,2.807319993399780245e+01,2.607335741656824624e+01,4.094143944310825134e+01
1.318192310379317433e+01,2.212038119677580639e+01,2.582943031365700648e+01,3.086910416009799718e+01
2.848986803603376083e-01,3.216642148153194825e+01,2.639044552810139166e+01,1.947459277195678240e+01
2.049238919349099675e+01,1.840677752939896905e+01,2.803469295738980804e+01,3.714911938868355890e+01
1.136942742489313929e+01,2.678864084905072929e+01,2.776470883555052893e+01,1.271864593450773384e+01
1.479662053720335635e+01,3.070102425408317970e+01,2.817389002126855146e+01,3.221449254923814465e+01
1.703864893962753202e+00,2.004197619074219006e+01,2.678717053394210623e+01,5.202631676830236529e+01
1.663423419857601449e+00,2.550858233092309746e+01,2.878889905954302009e+01,6.142943342687122055e+01
2.048948211917379325e+01,2.633132881472041120e+01,2.764910720414755474e+01,2.800306783482120210e+01
1.381174502055584874e+01,3.603662917421593193e+01,2.708222522065434035e+01,2.615637079203970927e+01
1.707333591467214262e+01,2.253220315888936653e+01,2.521342478530241848e+01,1.987672462721916844e+01
7.894100089132177978e+00,1.921976953045190939e+01,2.665575422736499789e+01,4.103279867359809430e+01
2.566240010706621888e+00,2.265126497432501296e+01,2.656750836610318700e+01,3.269924457459411116e+01
1.370407795648137572e+01,2.539772555979912028e+01,2.739052410917841840e+01,3.514216342354972511e+01
1.342161829762230596e+01,1.494197694064786575e+01,2.606947818317421905e+01,4.567412477745712351e+01
9.794668076365850240e+00,2.211548786278400414e+01,2.531170455994226387e+01,4.875588889203079646e+01
3.115891619265065415e+00,2.104359946115616253e+01,2.660229395063988633e+01,1.787964117341727643e+01
4.398477398880132228e+00,4.502506527708043649e+01,2.769091285685629344e+01,4.729127601152490001e+01
2.028286309464839832e+01,1.567124742396086390e+01,2.778506164780964482e+01,3.774378080915079892e+01
2.514909855895261614e+00,2.491636205954779726e+01,2.991462370072642329e+01,4.155440848674758314e+01
2.141829757493895414e+01,2.892323386481994874e+01,2.653669604665468285e+01,4.085306386691556924e+01
1.303862990845769332e+01,2.040849513622030287e+01,2.705396290911995294e+01,4.584690477703176725e+01
1.249403054034897709e+00,2.925197784777055787e+01,2.750371026231823635e+01,2.975075601970863914e+01
1.364673773674790169e+01,1.779911546881059081e+01,2.588432224006897897e+01,2.277827752948766005e+01
2.016781881723048286e+01,2.284608696865916144e+01,2.852369263366801277e+01,2.100044421925568017e+01
2.097243446185899529e+01,2.466151065986717228e+01,2.635351398903264197e+01,2.343920271230089014e+01
7.017885024556957951e+00,2.452918387219397545e+01,2.702739223749044939e+01,3.640334368658556485e+01
1.799650266923313069e+01,2.949063044524292820e+01,2.704888499813162639e+01,2.934049195014823397e+01
1.064331321762924709e+01,1.845457582882307790e+01,2.817296931023371798e+01,2.851590324898764095e+01
2.042293651582500047e+01,2.181655718031858271e+01,2.485836167740175995e+01,4.697765873352317811e+01
1.117918546999401919e+01,1.115520601793094002e+01,2.538485002529980861e+01,3.751139023570823383e+01
2.485873778350723384e+01,2.011800721280605231e+01,2.730771122853340316e+01,4.014818913828121083e+01
1.218108567456052427e+01,2.928695129746498793e+01,2.610329145099107606e+01,3.147103366895519017e+01
7.127056268103562964e+00,3.437944339223557932e+01,2.619994733579451562e+01,4.484489576962413082e+01
1.377425728889466683e+01,3.638156531330145782e+01,2.727581930028920354e+01,3.036563941568212144e+01
6.060855982134855324e+00,3.208628737163846267e+01,2.674410767269426614e+01,2.302530161626694394e+01
1.779318483872635426e+01,2.632265428626721260e+01,2.503317227029157266e+01,3.192529847834334689e+01
4.656969514194162052e+00,3.298634456717985586e+01,2.814646310984540634e+01,4.836002765771294776e+01
2.452475003455415603e+01,3.333887438632506672e+01,2.820844184491057050e+01,3.362902545837009427e+01
1.048751049009335823e+01,1.179635742603572446e+01,2.686886516241643719e+01,3.871320596888299548e+01
1.801000949567073661e+01,2.387466176761110859e+01,2.804390238017982284e+01,2.077138936776218259e+01
5.375473246909606928e+00,2.540926943728673848e+01,2.853553781309130244e+01,3.521277385781074543e+01
1.681935604100942783e+01,2.754691725146103209e+01,2.585192292223392130e+01,4.264065132630376809e+01
5.275806702654700864e+00,2.615262298725017587e+01,2.642267806697906352e+01,3.268392713867219612e+01
7.409363396519736078e+00,2.514461982651022254e+01,2.892571622461967351e+01,3.340510906708456673e+01
1.767007399111551891e+01,2.591479501086933723e+01,2.380181581790743550e+01,3.145764416064701763e+01
2.882472162613075817e+00,2.680988750478670468e+01,2.461465988963107066e+01,3.116318195819004089e+01
1.575495106031664427e+01,2.804300520245502426e+01,2.674108578047583862e+01,3.110703640970024253e+01
1.989859353178843993e+00,1.203674495100880826e+01,2.536938654297884099e+01,3.671686391062841182e+01
5.460749582946195169e+00,3.116949414156079357e+01,2.880865592167100786e+01,3.525514651822988554e+01
1.194160268737078923e+01,3.401481450151165831e+01,2.780747956077408034e+01,1.798600808876666690e+01
1.064635189177400321e+01,2.253484666155314997e+01,2.567336424438828146e+01,4.197720536116939627e+01
4.735670127202257440e+00,2.777503139655269138e+01,2.678608791400583300e+01,3.412410384094292937e+01
8.158378617913102815e+00,1.898744350340098919e+01,2.474627518291767103e+01,1.580168793233233515e+01
2.455482832468097243e+01,2.237749218785196348e+01,2.714233391828647513e+01,3.904877806169960763e+01
1.627087812094276842e+01,2.024525861290320705e+01,2.646854645701168707e+01,3.986681641416447519e+01
5.909415680209092692e+00,2.004639919138177362e+01,2.674693711765689130e+01,1.930974480450178987e+01
1.429162569035437080e+01,2.849361626875447229e+01,2.662110746280904650e+01,4.217151335184095018e+01
1.495734607742366107e+00,9.343116343224433962e+00,2.560161901500969961e+01,4.257282378181816540e+01
2.235835812385071364e+01,2.357947106870643950e+01,2.508294747486613119e+01,3.578098833096242970e+01
2.367905990474199029e+01,2.167174159281563561e+01,2.748303239904487327e+01,3.305407310669814080e+01
1.148295875396484789e+01,2.099192779344991777e+01,2.671937379811263114e+01,1.173082904661862713e+01
1.686466391000104981e+00,2.445132229935541801e+01,2.608033035864163551e+01,2.792439085908962682e+01
2.372014624242524050e+01,2.284331440688362491e+01,2.657386283157969231e+01,3.552566976990961933e+01
7.864248324258466205e+00,3.400800433382264742e+01,2.576665739193851934e+01,2.920982014887287903e+01
2.451564486103062279e+01,2.310261898449462947e+01,2.766022543711726911e+01,4.194038107745566890e+01
2.248291464145614782e+01,2.182952754574571941e+01,2.802710750834329190e+01,7.758482112986762047e+00
1.358151387867946802e+01,2.517561690075295999e+01,2.644561361952735723e+01,3.236876644776008760e+01
2.121689228823369078e+01,1.400185458169947594e+01,3.040136842440790232e+01,3.973031897088339548e+01
8.774619559661688939e+00,2.571018082841605690e+01,2.825039510534481479e+01,2.956030903407418009e+01
2.210258585575105172e+01,2.361696739143494028e+01,2.533758601075158268e+01,3.567682394810820057e+01
5.044704129204980347e+00,1.491903126719046746e+01,2.684441546892579211e+01,3.594600897587871913e+01
8.480996040007598324e+00,2.537210742027449939e+01,2.643130784427385649e+01,3.038102067090704494e+01
2.104693745099853786e+01,2.535671863903829859e+01,2.748833278269857772e+01,3.391338111364847663e+01
1.623378433396428022e+01,2.639352716587201186e+01,2.270139428808220572e+01,2.309672473155809058e+01
2.283799974212366024e+01,2.695429610180663005e+01,2.826920533035885086e+01,3.244802183159662690e+01
4.819986274261001125e-01,1.397399424910323873e+01,2.644340031084425036e+01,3.469869103536488808e+01
2.153676669906781527e+01,3.214116860990672109e+01,3.046685610594575522e+01,3.236266252902814955e+01
1.683730934088359987e+01,1.951389705171313338e+01,2.868727603484807176e+01,2.962064312002326361e+01
1.767247116088642045e+01,2.127161360894013242e+01,2.681398152560414161e+01,3.231659724026896185e+01
9.164526718727056931e+00,2.099767597928257246e+01,2.908297395058324497e+01,1.147837186895819173e+01
1.786562388880201624e+01,2.823796709751955802e+01,2.789166968762384968e+01,3.711008868393440707e+01
